id,oai_id,value,order,file,verified,entry_type,has_attach,link_to_content
14560,oai:www.wbc.poznan.pl:51990,oszustwo na kopertę,last_page,0870.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51990
14565,oai:www.wbc.poznan.pl:73359,kałamajski (reklama),last_page,282_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73359
14567,oai:www.wbc.poznan.pl:73359,rowery (reklama),last_page,282_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73359
14573,oai:www.wbc.poznan.pl:74072,goebbels,first_page,0849_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74072
14578,oai:www.wbc.poznan.pl:74072,kałamajski (reklama),last_page,0854_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74072
14582,oai:www.wbc.poznan.pl:74072,foxterier (ogłoszenie),last_page,0854_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74072
14585,oai:www.wbc.poznan.pl:50656,generał Kondylis (ilustracja),first_page,0153.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
14586,oai:www.wbc.poznan.pl:50656,stosunki polsko - litewskie,first_page,0153.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
14587,oai:www.wbc.poznan.pl:50656,Ignacy Mościcki (ilustracja),first_page,0153.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
14588,oai:www.wbc.poznan.pl:50656,widmo jesieni (powieść),other_page,0157.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
14589,oai:www.wbc.poznan.pl:50656,z życia wielkopolski (rubryka),other_page,0157.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
14592,oai:www.wbc.poznan.pl:50656,lekarza nie wolno obrażać,other_page,0156.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
14593,oai:www.wbc.poznan.pl:50656,wybory speakerki poznańskiego radia,other_page,0156.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
14595,oai:www.wbc.poznan.pl:51987,wojna domowa w hiszpanii,first_page,0853.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51987
14596,oai:www.wbc.poznan.pl:51987,monte carlo,other_page,0854.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51987
14597,oai:www.wbc.poznan.pl:51987,czarny syndykat (powieść),other_page,0854.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51987
14607,oai:www.wbc.poznan.pl:73434,wielożeństwo,other_page,386_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73434
14608,oai:www.wbc.poznan.pl:73434,Burza w domu (powieść),other_page,386_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73434
14609,oai:www.wbc.poznan.pl:73434,antysemityzm,other_page,387_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73434
14610,oai:www.wbc.poznan.pl:61349,dębina,other_page,0636_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
14617,oai:www.wbc.poznan.pl:61349,lekkoatletyka,other_page,0636_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
14619,oai:www.wbc.poznan.pl:61349,wędrówka w nieznane (rubryka),other_page,0636_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
14623,oai:www.wbc.poznan.pl:61349,kino słońce (reklama),last_page,0638_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
14624,oai:www.wbc.poznan.pl:61349,togal (reklama),last_page,0638_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
14627,oai:www.wbc.poznan.pl:46874,kąpiel (ilustracja) (humor),other_page,0341.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14628,oai:www.wbc.poznan.pl:46874,hel 121,other_page,0341.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14629,oai:www.wbc.poznan.pl:46874,uśmiechnij się (rubryka),other_page,0341.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14630,oai:www.wbc.poznan.pl:46874,miljon dolarów człowieka małpy (powieść),other_page,0340.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14631,oai:www.wbc.poznan.pl:46874,Franciszek Józef,other_page,0340.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14632,oai:www.wbc.poznan.pl:46874,Adolf Hitler,other_page,0340.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14633,oai:www.wbc.poznan.pl:46874,człowiek o tysiącu palców,other_page,0340.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14636,oai:www.wbc.poznan.pl:46874,sport (rubryka),other_page,0342.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14638,oai:www.wbc.poznan.pl:46874,parada czternastolatków,other_page,0342.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
14642,oai:www.wbc.poznan.pl:50695,armia czechosłowacka,other_page,0322.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50695
14643,oai:www.wbc.poznan.pl:50695,ubój rytualny,other_page,0322.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50695
14644,oai:www.wbc.poznan.pl:50695,Schiller i Goethe,other_page,0322.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50695
14646,oai:www.wbc.poznan.pl:74144,stosunki polsko - niemieckie,other_page,0953_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74144
14647,oai:www.wbc.poznan.pl:74144,rezerwiści angielscy pod bronią,other_page,0953_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74144
14648,oai:www.wbc.poznan.pl:74144,Gdańsk a II RP,other_page,0953_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74144
14649,oai:www.wbc.poznan.pl:74144,himalaizm polski,other_page,0953_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74144
14650,oai:www.wbc.poznan.pl:74144,przemyt żydów,other_page,0953_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74144
14651,oai:www.wbc.poznan.pl:66772,stosunki polsko - brytyjskie,other_page,0485_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
14652,oai:www.wbc.poznan.pl:66772,Albert Lebrun,other_page,0485_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
14653,oai:www.wbc.poznan.pl:66772,wstępujcie do armii,other_page,0485_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
14654,oai:www.wbc.poznan.pl:66772,stosunki polsko - litewskie,other_page,0486_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
14655,oai:www.wbc.poznan.pl:66772,Ewa Curie,other_page,0486_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
14657,oai:www.wbc.poznan.pl:66772,kałamajski (reklama),last_page,0488_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
14658,oai:www.wbc.poznan.pl:66772,obrona przeciwlotnicza,last_page,0488_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
14662,oai:www.wbc.poznan.pl:61273,kawiarnia wielkopolanka (reklama),last_page,0234_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61273
14665,oai:www.wbc.poznan.pl:61273,tapety (reklama),last_page,0234_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61273
14667,oai:www.wbc.poznan.pl:61273,rejestracja rowerów,other_page,0232_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61273
14670,oai:www.wbc.poznan.pl:61273,wieża spadochronowa,other_page,0232_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/61273
14671,oai:www.wbc.poznan.pl:66966,mój mąż zabił (powieść),other_page,0726_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/66966
14672,oai:www.wbc.poznan.pl:66966,polski himalaizm,other_page,0726_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/66966
14673,oai:www.wbc.poznan.pl:47629,kradzież roweru,other_page,1195.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47629
14674,oai:www.wbc.poznan.pl:51671,przechowalnie rowerowe,other_page,0169.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51671
14675,oai:www.wbc.poznan.pl:51671,jan parandowski (ilustracja),other_page,0169.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51671
14676,oai:www.wbc.poznan.pl:51671,hiszpanki pod bronią,other_page,0169.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51671
14678,oai:www.wbc.poznan.pl:47052,rowerowe morderstwo,other_page,0708.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47052
14680,oai:www.wbc.poznan.pl:47629,kobiety zbytku (powieść),other_page,1195.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47629
14681,oai:www.wbc.poznan.pl:47629,z życia wielkopolski (rubryka),other_page,1195.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47629
14684,oai:www.wbc.poznan.pl:46696,balonowe mistrzostwa rzeszy,first_page,0205.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46696
14685,oai:www.wbc.poznan.pl:46696,rower za 33 złote,first_page,0205.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46696
14686,oai:www.wbc.poznan.pl:46696,neonowy pomnik stalina,first_page,0205.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46696
14687,oai:www.wbc.poznan.pl:50847,dzień matki,other_page,0731.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50847
14688,oai:www.wbc.poznan.pl:50847,"kwiatuszki, od dzieciństwa umiłowane (nowela)",other_page,0731.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50847
14691,oai:www.wbc.poznan.pl:51979,rower na nartach,other_page,0826.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51979
14692,oai:www.wbc.poznan.pl:51979,tragedia ojca (nowela),other_page,0826.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51979
14693,oai:www.wbc.poznan.pl:47089,przygoda egzotycznego lotnika,other_page,0774.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47089
14695,oai:www.wbc.poznan.pl:61238,stosunki polsko - rumuńskie,other_page,0033_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/61238
14696,oai:www.wbc.poznan.pl:61238,kontrola życia klasztornego w niemczech,other_page,0033_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61238
14697,oai:www.wbc.poznan.pl:47342,zawody kolarskie (ilustracja),last_page,1052.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47342
14698,oai:www.wbc.poznan.pl:46864,jubileusz polskiego związku kolarskiego,last_page,0284.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46864
14699,oai:www.wbc.poznan.pl:73130,lot stratosferyczny,other_page,152_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/73130
14701,oai:www.wbc.poznan.pl:51869,kałamajski (reklama),last_page,0450.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51869
14704,oai:www.wbc.poznan.pl:51869,koń przeląkł się wielbłąda,last_page,0450.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51869
14709,oai:www.wbc.poznan.pl:51869,dożywianie dzieci,last_page,0450.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51869
14710,oai:www.wbc.poznan.pl:47661,trening nie pomógł (ilustracja),last_page,1286.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47661
14711,oai:www.wbc.poznan.pl:47661,polacy w brazylii,last_page,1286.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47661
14712,oai:www.wbc.poznan.pl:46619,kryminalny wyścig kolarski,other_page,0107.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46619
14713,oai:www.wbc.poznan.pl:51673,rydz śmigły,other_page,0175.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51673
14714,oai:www.wbc.poznan.pl:62784,ceny rowerów,other_page,0403_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62784
14715,oai:www.wbc.poznan.pl:51641,kara dla złodzieja rowerów,last_page,0110.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51641
14716,oai:www.wbc.poznan.pl:50921,edward michaelis (reklama),last_page,0360.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50921
14717,oai:www.wbc.poznan.pl:61285,rowerowy pościg,first_page,0301_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61285
14718,oai:www.wbc.poznan.pl:73131,przemyt rowerowy,other_page,158_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/73131
14719,oai:www.wbc.poznan.pl:66785,tani rower,other_page,0567_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/66785
14720,oai:www.wbc.poznan.pl:50667,kobiety tani towar na rynku pracy,other_page,0220.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50667
14721,oai:www.wbc.poznan.pl:50667,łyżwiarz (ilustracja),other_page,0221.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50667
14722,oai:www.wbc.poznan.pl:50667,biegi narciarskie (ilustracja),other_page,0221.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50667
14723,oai:www.wbc.poznan.pl:50667,prymas hlond,first_page,0219.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50667
14724,oai:www.wbc.poznan.pl:62306,dom powstańców (ilustracja),other_page,0217_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62306
14725,oai:www.wbc.poznan.pl:62306,humor (ilustracja),other_page,0217_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62306
14726,oai:www.wbc.poznan.pl:62306,giełda zbożowa w poznaniu (rubryka),other_page,0217_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62306
14727,oai:www.wbc.poznan.pl:62306,polski papież,last_page,0218_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/62306
14728,oai:www.wbc.poznan.pl:62306,polskie hollywood,other_page,0214_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62306
14729,oai:www.wbc.poznan.pl:62306,okręt podwodny orzeł (ilustracja),other_page,0216_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/62306
14730,oai:www.wbc.poznan.pl:46995,kult piłsudskiego,other_page,0673.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46995
14731,oai:www.wbc.poznan.pl:50790,antysemityzm,other_page,0628.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50790
14732,oai:www.wbc.poznan.pl:51990,antysemityzm,other_page,0869.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51990
14733,oai:www.wbc.poznan.pl:61261,antysemityzm,other_page,0164_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/61261
14734,oai:www.wbc.poznan.pl:61261,getta na rynkach,other_page,0164_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/61261
14735,oai:www.wbc.poznan.pl:50773,getto gospodarcze,first_page,0114.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50773
14737,oai:www.wbc.poznan.pl:50742,antysemityzm,other_page,0508.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50742
14739,oai:www.wbc.poznan.pl:72942,stosunki polsko - litewskie,other_page,070_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/72942
14740,oai:www.wbc.poznan.pl:50708,polski sterowiec WBS LOPP,other_page,0401.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50708
14741,oai:www.wbc.poznan.pl:74141,sterowce,other_page,0947_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74141
14742,oai:www.wbc.poznan.pl:74141,balon stratosferyczny,other_page,0947_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74141
14743,oai:www.wbc.poznan.pl:72942,sterowce,other_page,070_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/72942
14744,oai:www.wbc.poznan.pl:72942,od ikara do hrabiego zeppelina,other_page,070_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/72942
14745,oai:www.wbc.poznan.pl:50744,sterowce,other_page,0523.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50744
14746,oai:www.wbc.poznan.pl:50744,hindenburg,other_page,0523.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50744
14747,oai:www.wbc.poznan.pl:50791,poczta sterowcowa,other_page,0634.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50791
14748,oai:www.wbc.poznan.pl:50791,sterowce,other_page,0634.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50791
14749,oai:www.wbc.poznan.pl:47780,ceny soli,other_page,1523.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47780
14750,oai:www.wbc.poznan.pl:47780,sterowce,other_page,1523.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/47780
14751,oai:www.wbc.poznan.pl:47780,dobra żona (ilustracja),other_page,1523.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47780
14752,oai:www.wbc.poznan.pl:47780,kino słońce (reklama),other_page,1523.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47780
14753,oai:www.wbc.poznan.pl:46132,sterowce,other_page,022.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46132
14754,oai:www.wbc.poznan.pl:46132,pralnia merkur (reklama),other_page,022.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46132
14755,oai:www.wbc.poznan.pl:50847,do kawy (ilustracja),other_page,0729.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50847
14756,oai:www.wbc.poznan.pl:50847,szybowce w poznaniu,other_page,0729.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50847
14757,oai:www.wbc.poznan.pl:50847,sterowce,other_page,0729.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50847
14758,oai:www.wbc.poznan.pl:46976,sterowce,other_page,0635.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/46976
14759,oai:www.wbc.poznan.pl:46976,zwycięzca w wimbledon (ilustracja),other_page,0635.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46976
14760,oai:www.wbc.poznan.pl:47311,stosunki polsko - czeskie,first_page,1029.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47311
14761,oai:www.wbc.poznan.pl:47311,sterowce,first_page,1029.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47311
14762,oai:www.wbc.poznan.pl:50701,sterowce,first_page,0357.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50701
14764,oai:www.wbc.poznan.pl:50701,zeppelin na biegunie,first_page,0357.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50701
14765,oai:www.wbc.poznan.pl:50921,sterowce,first_page,0355.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50921
14766,oai:www.wbc.poznan.pl:46867,sterowce,other_page,0299.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46867
14767,oai:www.wbc.poznan.pl:51896,sterowce,other_page,0545.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51896
14768,oai:www.wbc.poznan.pl:46868,sterowce,first_page,0303.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46868
14769,oai:www.wbc.poznan.pl:50845,sterowce,other_page,0717.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50845
14770,oai:www.wbc.poznan.pl:74060,stosunki polsko - czeskie,other_page,857_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74060
14771,oai:www.wbc.poznan.pl:74060,sterowce,other_page,857_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74060
14772,oai:www.wbc.poznan.pl:51629,sterowce,other_page,0033.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51629
14773,oai:www.wbc.poznan.pl:46603,karnawałowy nos (ilustracja),first_page,0007.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46603
14774,oai:www.wbc.poznan.pl:51086,polski sterowiec WBS LOPP,first_page,0871.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51086
14775,oai:www.wbc.poznan.pl:51218,pierwszy sterowiec (ilustracja),first_page,0877.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51218
14776,oai:www.wbc.poznan.pl:51218,sterowce,first_page,0877.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/51218
14777,oai:www.wbc.poznan.pl:50733,sterowce,first_page,0459.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50733
14778,oai:www.wbc.poznan.pl:50883,skradziona torebka trędowatej,other_page,0297.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50883
14779,oai:www.wbc.poznan.pl:50883,sterowce,other_page,0297.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50883
14780,oai:www.wbc.poznan.pl:47144,sterowce,other_page,0880.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/47144
14781,oai:www.wbc.poznan.pl:50818,sterowce,other_page,0224.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50818
14782,oai:www.wbc.poznan.pl:46608,czwarty do brydża (ilustracja),other_page,0039.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46608
14783,oai:www.wbc.poznan.pl:46608,ważne telefony,last_page,0042.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46608
14785,oai:www.wbc.poznan.pl:46347,pogotowie ratunkowe (reklama),last_page,404.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46347
14787,oai:www.wbc.poznan.pl:46347,Dachau,other_page,400.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46347
14788,oai:www.wbc.poznan.pl:46347,dąbrowskiego,other_page,400.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46347
14789,oai:www.wbc.poznan.pl:50920,kącik dla dzieci (rubryka),last_page,0354.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/50920
14792,oai:www.wbc.poznan.pl:51975,Nvotv Inovki,last_page,0810.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51975
14800,oai:www.wbc.poznan.pl:50659,młody rowerzysta (ilustracja),last_page,0176.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50659
14803,oai:www.wbc.poznan.pl:50801,antysemityzm,last_page,0696.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50801
14807,oai:www.wbc.poznan.pl:50801,togal (reklama),last_page,0696.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50801
14809,oai:www.wbc.poznan.pl:51649,kobiety komunistki (ilustracja),other_page,0155.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/51649
14813,oai:www.wbc.poznan.pl:50745,dzisiaj na obiad (rubryka),last_page,0534.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50745
14814,oai:www.wbc.poznan.pl:74138,kobiety strażakami (ilustracja),other_page,0936_0001.djvu,1,2,FALSE,https://www.wbc.poznan.pl/dlibra/publication/edition/74138
14815,oai:www.wbc.poznan.pl:74138,pomoc lekarska i położnicza,other_page,0936_0001.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/74138
14816,oai:www.wbc.poznan.pl:46695,poznańscy bokserzy (ilustracja),last_page,0204.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46695
14819,oai:www.wbc.poznan.pl:46885,kult piłsudskiego,other_page,0408.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46885
14820,oai:www.wbc.poznan.pl:46885,pomoc sąsiadów uratowała życie,other_page,0408.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/46885
22953,oai:www.wbc.poznan.pl:50696,horoskop (rubryka),last_page,0332.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50696
22954,oai:www.wbc.poznan.pl:50696,skromne wymagania (ilustracja),last_page,0332.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50696
22955,oai:www.wbc.poznan.pl:50697,horoskop (rubryka),last_page,0338.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50697
22956,oai:www.wbc.poznan.pl:50697,siła przyzwyczajenia (ilustracja),last_page,0338.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50697
22957,oai:www.wbc.poznan.pl:50698,pogotowie 66-66,other_page,0342.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50698
22958,oai:www.wbc.poznan.pl:50698,horoskop (rubryka),last_page,0344.djvu,1,2,TRUE,https://www.wbc.poznan.pl/dlibra/publication/edition/50698
