id,oai_id,value,order,file,verified,entry_type,has_attach,display_name,link_to_content
12367,oai:www.wbc.poznan.pl:50596,szeląg,other_page,0066.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/50596
12369,oai:www.wbc.poznan.pl:50596,mickiewicza,other_page,0067.djvu,5,1,FALSE,ul. mickiewicza,https://www.wbc.poznan.pl/dlibra/publication/edition/50596
12370,oai:www.wbc.poznan.pl:66776,fredry,other_page,0513_0001.djvu,5,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/66776
12381,oai:www.wbc.poznan.pl:47658,młyńska,other_page,1248.djvu,5,1,FALSE,ul. młyńska,https://www.wbc.poznan.pl/dlibra/publication/edition/47658
12382,oai:www.wbc.poznan.pl:47658,pocztowa,other_page,1248.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/47658
12389,oai:www.wbc.poznan.pl:72914,szeląg,last_page,036_0001.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/72914
12392,oai:www.wbc.poznan.pl:72914,fredry,other_page,034_0001.djvu,5,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/72914
12405,oai:www.wbc.poznan.pl:46646,matejki,last_page,0144.djvu,5,1,FALSE,ul. matejki,https://www.wbc.poznan.pl/dlibra/publication/edition/46646
12407,oai:www.wbc.poznan.pl:46646,podgórna,last_page,0144.djvu,5,1,FALSE,ul. podgórna,https://www.wbc.poznan.pl/dlibra/publication/edition/46646
12408,oai:www.wbc.poznan.pl:46646,skośna,last_page,0144.djvu,5,1,FALSE,ul. skośna,https://www.wbc.poznan.pl/dlibra/publication/edition/46646
12418,oai:www.wbc.poznan.pl:46646,ogrodowa,other_page,0142.djvu,5,1,FALSE,ul. ogrodowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46646
12431,oai:www.wbc.poznan.pl:50926,szkolna,last_page,0372.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/50926
12432,oai:www.wbc.poznan.pl:50926,mickiewicza,other_page,0369.djvu,5,1,FALSE,ul. mickiewicza,https://www.wbc.poznan.pl/dlibra/publication/edition/50926
1247,oai:www.wbc.poznan.pl:51229,ogrodowa,last_page,0677.djvu,5,1,FALSE,ul. ogrodowa,https://www.wbc.poznan.pl/dlibra/publication/edition/51229
12474,oai:www.wbc.poznan.pl:47626,wolności,other_page,1176.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/47626
1248,oai:www.wbc.poznan.pl:51229,szkolna,last_page,0677.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/51229
1249,oai:www.wbc.poznan.pl:51229,wrocławska,last_page,0677.djvu,5,1,FALSE,ul. wrocławska,https://www.wbc.poznan.pl/dlibra/publication/edition/51229
12490,oai:www.wbc.poznan.pl:61447,wrocławska,last_page,0776_0001.djvu,5,1,FALSE,ul. wrocławska,https://www.wbc.poznan.pl/dlibra/publication/edition/61447
12503,oai:www.wbc.poznan.pl:50678,focha,other_page,0287.djvu,5,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/50678
12504,oai:www.wbc.poznan.pl:50678,grunwaldzka,other_page,0287.djvu,5,1,FALSE,ul. grunwaldzka,https://www.wbc.poznan.pl/dlibra/publication/edition/50678
12505,oai:www.wbc.poznan.pl:50678,ratajczaka,other_page,0287.djvu,5,1,FALSE,ul. ratajczaka,https://www.wbc.poznan.pl/dlibra/publication/edition/50678
12512,oai:www.wbc.poznan.pl:47306,ratajczaka,other_page,1008.djvu,5,1,FALSE,ul. ratajczaka,https://www.wbc.poznan.pl/dlibra/publication/edition/47306
12513,oai:www.wbc.poznan.pl:47306,dominikańska,last_page,1010.djvu,5,1,FALSE,ul. dominikańska,https://www.wbc.poznan.pl/dlibra/publication/edition/47306
1253,oai:www.wbc.poznan.pl:46127,matejki,last_page,004.djvu,5,1,FALSE,ul. matejki,https://www.wbc.poznan.pl/dlibra/publication/edition/46127
1254,oai:www.wbc.poznan.pl:46127,podgórna,last_page,004.djvu,5,1,FALSE,ul. podgórna,https://www.wbc.poznan.pl/dlibra/publication/edition/46127
1255,oai:www.wbc.poznan.pl:46127,strzelecka,last_page,004.djvu,5,1,FALSE,ul. strzelecka,https://www.wbc.poznan.pl/dlibra/publication/edition/46127
12552,oai:www.wbc.poznan.pl:51813,focha,last_page,0260.djvu,5,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/51813
12554,oai:www.wbc.poznan.pl:51813,zagórze,last_page,0260.djvu,5,1,FALSE,zagórze,https://www.wbc.poznan.pl/dlibra/publication/edition/51813
12555,oai:www.wbc.poznan.pl:51813,św. marcin,last_page,0260.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/51813
1257,oai:www.wbc.poznan.pl:46127,libelta,first_page,001.djvu,5,1,FALSE,ul. libelta,https://www.wbc.poznan.pl/dlibra/publication/edition/46127
12578,oai:www.wbc.poznan.pl:51081,wolności,other_page,0861.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51081
12579,oai:www.wbc.poznan.pl:51081,pocztowa,other_page,0860.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/51081
12580,oai:www.wbc.poznan.pl:51081,chwaliszewo,other_page,0863.djvu,5,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/51081
12583,oai:www.wbc.poznan.pl:51081,noskowskiego,other_page,0862.djvu,5,1,FALSE,ul. noskowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51081
12585,oai:www.wbc.poznan.pl:51081,focha,last_page,0864.djvu,5,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/51081
12587,oai:www.wbc.poznan.pl:51081,garbary,last_page,0864.djvu,5,1,FALSE,ul. garbary,https://www.wbc.poznan.pl/dlibra/publication/edition/51081
12588,oai:www.wbc.poznan.pl:51081,królowej jadwigi,last_page,0864.djvu,5,1,FALSE,ul. królowej jadwigi,https://www.wbc.poznan.pl/dlibra/publication/edition/51081
1259,oai:www.wbc.poznan.pl:46127,marcinkowskiego,other_page,002.djvu,5,1,FALSE,al. marcinkowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46127
12590,oai:www.wbc.poznan.pl:51081,szewska,last_page,0864.djvu,5,1,FALSE,ul. szewska,https://www.wbc.poznan.pl/dlibra/publication/edition/51081
12597,oai:www.wbc.poznan.pl:61449,lodowa,last_page,0782_0001.djvu,1,1,FALSE,ul. lodowa,https://www.wbc.poznan.pl/dlibra/publication/edition/61449
12607,oai:www.wbc.poznan.pl:47297,dominikańska,last_page,0962.djvu,5,1,FALSE,ul. dominikańska,https://www.wbc.poznan.pl/dlibra/publication/edition/47297
12610,oai:www.wbc.poznan.pl:47297,mickiewicza,other_page,0960.djvu,5,1,FALSE,ul. mickiewicza,https://www.wbc.poznan.pl/dlibra/publication/edition/47297
12611,oai:www.wbc.poznan.pl:47297,młyńska,other_page,0960.djvu,5,1,FALSE,ul. młyńska,https://www.wbc.poznan.pl/dlibra/publication/edition/47297
12620,oai:www.wbc.poznan.pl:51846,św. marcin,last_page,0330.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/51846
12635,oai:www.wbc.poznan.pl:46320,grunwaldzka,other_page,347.djvu,5,1,FALSE,ul. grunwaldzka,https://www.wbc.poznan.pl/dlibra/publication/edition/46320
12636,oai:www.wbc.poznan.pl:46320,kilińskiego,other_page,347.djvu,5,1,FALSE,ul. kilińskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46320
12640,oai:www.wbc.poznan.pl:46320,piekary,last_page,348.djvu,5,1,FALSE,ul. piekary,https://www.wbc.poznan.pl/dlibra/publication/edition/46320
12641,oai:www.wbc.poznan.pl:46320,podgórna,last_page,348.djvu,5,1,FALSE,ul. podgórna,https://www.wbc.poznan.pl/dlibra/publication/edition/46320
12647,oai:www.wbc.poznan.pl:46277,pocztowa,last_page,210.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46277
12656,oai:www.wbc.poznan.pl:51946,wolności,last_page,0714.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51946
12661,oai:www.wbc.poznan.pl:51946,mickiewicza,other_page,0712.djvu,5,1,FALSE,ul. mickiewicza,https://www.wbc.poznan.pl/dlibra/publication/edition/51946
12669,oai:www.wbc.poznan.pl:66959,fredry,other_page,0687_0001.djvu,5,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/66959
12671,oai:www.wbc.poznan.pl:66959,focha,last_page,0688_0001.djvu,5,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/66959
12679,oai:www.wbc.poznan.pl:50815,górna wilda,other_page,0211.djvu,5,1,FALSE,górna wilda,https://www.wbc.poznan.pl/dlibra/publication/edition/50815
12680,oai:www.wbc.poznan.pl:50815,młyńska,other_page,0211.djvu,5,1,FALSE,ul. młyńska,https://www.wbc.poznan.pl/dlibra/publication/edition/50815
12681,oai:www.wbc.poznan.pl:50815,szkolna,other_page,0211.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/50815
12682,oai:www.wbc.poznan.pl:50815,górna wilda,last_page,0216.djvu,5,1,FALSE,górna wilda,https://www.wbc.poznan.pl/dlibra/publication/edition/50815
12684,oai:www.wbc.poznan.pl:50815,szkolna,last_page,0216.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/50815
12699,oai:www.wbc.poznan.pl:51952,wolności,last_page,0750.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51952
12705,oai:www.wbc.poznan.pl:50851,ratajczaka,last_page,0756.djvu,5,1,FALSE,ul. ratajczaka,https://www.wbc.poznan.pl/dlibra/publication/edition/50851
12709,oai:www.wbc.poznan.pl:50851,szeląg,other_page,0754.djvu,5,1,FALSE,szeląg,https://www.wbc.poznan.pl/dlibra/publication/edition/50851
12730,oai:www.wbc.poznan.pl:51902,matejki,other_page,0570.djvu,5,1,FALSE,ul. matejki,https://www.wbc.poznan.pl/dlibra/publication/edition/51902
12731,oai:www.wbc.poznan.pl:51902,strzelecka,other_page,0570.djvu,5,1,FALSE,ul. strzelecka,https://www.wbc.poznan.pl/dlibra/publication/edition/51902
12739,oai:www.wbc.poznan.pl:51902,św. marcin,last_page,0572.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/51902
12741,oai:www.wbc.poznan.pl:50867,górna wilda,last_page,0276.djvu,5,1,FALSE,górna wilda,https://www.wbc.poznan.pl/dlibra/publication/edition/50867
12742,oai:www.wbc.poznan.pl:50867,szkolna,last_page,0276.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/50867
12743,oai:www.wbc.poznan.pl:50867,rybaki,first_page,0271.djvu,5,1,FALSE,ul. rybaki,https://www.wbc.poznan.pl/dlibra/publication/edition/50867
12744,oai:www.wbc.poznan.pl:50867,wolności,other_page,0274.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/50867
12756,oai:www.wbc.poznan.pl:74147,fredry,other_page,0961_0001.djvu,5,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/74147
12760,oai:www.wbc.poznan.pl:50754,wawrzyniaka,other_page,0574.djvu,5,1,FALSE,ul. wawrzyniaka,https://www.wbc.poznan.pl/dlibra/publication/edition/50754
1277,oai:www.wbc.poznan.pl:46169,fredry,other_page,184.djvu,5,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/46169
12773,oai:www.wbc.poznan.pl:46695,focha,other_page,0202.djvu,5,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/46695
12774,oai:www.wbc.poznan.pl:46695,rolna,other_page,0202.djvu,5,1,FALSE,ul. rolna,https://www.wbc.poznan.pl/dlibra/publication/edition/46695
12777,oai:www.wbc.poznan.pl:46695,pocztowa,last_page,0204.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46695
12778,oai:www.wbc.poznan.pl:46695,św. marcin,last_page,0204.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/46695
1278,oai:www.wbc.poznan.pl:46169,grunwaldzka,other_page,184.djvu,5,1,FALSE,ul. grunwaldzka,https://www.wbc.poznan.pl/dlibra/publication/edition/46169
12786,oai:www.wbc.poznan.pl:66975,fredry,other_page,0787_0001.djvu,5,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/66975
12801,oai:www.wbc.poznan.pl:61327,szkolna,last_page,0512_0001.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/61327
12807,oai:www.wbc.poznan.pl:61327,fredry,other_page,0510_0001.djvu,5,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/61327
1281,oai:www.wbc.poznan.pl:46169,kraszewskiego,last_page,186.djvu,5,1,FALSE,ul. kraszewskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46169
12814,oai:www.wbc.poznan.pl:51972,wolności,last_page,0798.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51972
12815,oai:www.wbc.poznan.pl:51972,pocztowa,last_page,0798.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/51972
12828,oai:www.wbc.poznan.pl:46292,św. marcin,last_page,276.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/46292
1283,oai:www.wbc.poznan.pl:46169,pocztowa,last_page,186.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46169
12831,oai:www.wbc.poznan.pl:46292,szamarzewskiego,other_page,272.djvu,5,1,FALSE,ul. szamarzewskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46292
12832,oai:www.wbc.poznan.pl:46292,ogrodowa,other_page,275.djvu,5,1,FALSE,ul. ogrodowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46292
12836,oai:www.wbc.poznan.pl:51864,marcinkowskiego,last_page,0420.djvu,5,1,FALSE,al. marcinkowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51864
12839,oai:www.wbc.poznan.pl:51864,św. marcin,last_page,0420.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/51864
1284,oai:www.wbc.poznan.pl:46169,27 grudnia,other_page,183.djvu,5,1,FALSE,ul. 27 grudnia,https://www.wbc.poznan.pl/dlibra/publication/edition/46169
12846,oai:www.wbc.poznan.pl:50592,żydowska,last_page,0044.djvu,5,1,FALSE,ul. żydowska,https://www.wbc.poznan.pl/dlibra/publication/edition/50592
12851,oai:www.wbc.poznan.pl:50592,dąbrowskiego,other_page,0042.djvu,5,1,FALSE,ul. dąbrowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50592
12852,oai:www.wbc.poznan.pl:50592,piaskowa,other_page,0042.djvu,5,1,FALSE,ul. piaskowa,https://www.wbc.poznan.pl/dlibra/publication/edition/50592
12853,oai:www.wbc.poznan.pl:50592,wyspiańskiego,other_page,0042.djvu,5,1,FALSE,ul. wyspiańskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50592
12862,oai:www.wbc.poznan.pl:66966,śniadeckich,last_page,0730_0001.djvu,5,1,FALSE,ul. śniadeckich,https://www.wbc.poznan.pl/dlibra/publication/edition/66966
12872,oai:www.wbc.poznan.pl:61273,wolności,other_page,0232_0001.djvu,1,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/61273
12877,oai:www.wbc.poznan.pl:61273,szkolna,last_page,0234_0001.djvu,5,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/61273
12885,oai:www.wbc.poznan.pl:66772,fredry,other_page,0486_0001.djvu,1,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
12886,oai:www.wbc.poznan.pl:66772,warszawska,other_page,0486_0001.djvu,1,1,FALSE,ul. warszawska,https://www.wbc.poznan.pl/dlibra/publication/edition/66772
12893,oai:www.wbc.poznan.pl:50695,pocztowa,other_page,0324.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/50695
12898,oai:www.wbc.poznan.pl:50695,wolności,other_page,0325.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/50695
12903,oai:www.wbc.poznan.pl:50695,żydowska,last_page,0326.djvu,5,1,FALSE,ul. żydowska,https://www.wbc.poznan.pl/dlibra/publication/edition/50695
12908,oai:www.wbc.poznan.pl:46874,pocztowa,last_page,0344.djvu,1,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
1291,oai:www.wbc.poznan.pl:47676,pocztowa,other_page,1296.djvu,5,1,FALSE,ul. pocztowa,https://www.wbc.poznan.pl/dlibra/publication/edition/47676
12910,oai:www.wbc.poznan.pl:46874,marcelińska,other_page,0342.djvu,1,1,FALSE,ul. marcelińska,https://www.wbc.poznan.pl/dlibra/publication/edition/46874
12916,oai:www.wbc.poznan.pl:61349,woźna,last_page,0638_0001.djvu,1,1,FALSE,ul. woźna,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
12918,oai:www.wbc.poznan.pl:61349,garbary,last_page,0638_0001.djvu,1,1,FALSE,ul. garbary,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
12919,oai:www.wbc.poznan.pl:61349,podgórna,last_page,0638_0001.djvu,1,1,FALSE,ul. podgórna,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
12920,oai:www.wbc.poznan.pl:61349,kręta,last_page,0638_0001.djvu,1,1,FALSE,ul. kręta,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
12921,oai:www.wbc.poznan.pl:61349,półwiejska,last_page,0638_0001.djvu,1,1,FALSE,ul. półwiejska,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
12924,oai:www.wbc.poznan.pl:61349,chwaliszewo,other_page,0636_0001.djvu,1,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/61349
12937,oai:www.wbc.poznan.pl:51987,kosińskiego,last_page,0858.djvu,1,1,FALSE,ul. kosińskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51987
12939,oai:www.wbc.poznan.pl:51987,warszawska,last_page,0858.djvu,1,1,FALSE,ul. warszawska,https://www.wbc.poznan.pl/dlibra/publication/edition/51987
12944,oai:www.wbc.poznan.pl:51987,chwaliszewo,other_page,0854.djvu,1,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/51987
12953,oai:www.wbc.poznan.pl:50656,27 grudnia,other_page,0156.djvu,1,1,FALSE,ul. 27 grudnia,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
12955,oai:www.wbc.poznan.pl:50656,żydowska,last_page,0158.djvu,5,1,FALSE,ul. żydowska,https://www.wbc.poznan.pl/dlibra/publication/edition/50656
12962,oai:www.wbc.poznan.pl:74072,fredry,other_page,0853_0001.djvu,1,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/74072
12967,oai:www.wbc.poznan.pl:74072,kochanowskiego,last_page,0854_0001.djvu,1,1,FALSE,ul. kochanowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/74072
12970,oai:www.wbc.poznan.pl:74072,ratajczaka,last_page,0854_0001.djvu,1,1,FALSE,ul. ratajczaka,https://www.wbc.poznan.pl/dlibra/publication/edition/74072
12979,oai:www.wbc.poznan.pl:51990,wolności,other_page,0866.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51990
12986,oai:www.wbc.poznan.pl:51990,śniadeckich,last_page,0870.djvu,1,1,FALSE,ul. śniadeckich,https://www.wbc.poznan.pl/dlibra/publication/edition/51990
12992,oai:www.wbc.poznan.pl:50806,mickiewicza,other_page,0165.djvu,1,1,FALSE,ul. mickiewicza,https://www.wbc.poznan.pl/dlibra/publication/edition/50806
12995,oai:www.wbc.poznan.pl:50727,fredry,other_page,0049.djvu,1,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
12996,oai:www.wbc.poznan.pl:50727,młyńska,other_page,0049.djvu,1,1,FALSE,ul. młyńska,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
12997,oai:www.wbc.poznan.pl:50727,szkolna,other_page,0049.djvu,1,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
13,oai:www.wbc.poznan.pl:46605,św. marcin,last_page,0024.djvu,1,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
1300,oai:www.wbc.poznan.pl:51889,bukowska,last_page,0508.djvu,5,1,FALSE,ul. bukowska,https://www.wbc.poznan.pl/dlibra/publication/edition/51889
13000,oai:www.wbc.poznan.pl:50727,chwaliszewo,other_page,0052.djvu,1,1,FALSE,chwaliszewo,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
13001,oai:www.wbc.poznan.pl:50727,czartoria,other_page,0052.djvu,1,1,FALSE,czartoria,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
13002,oai:www.wbc.poznan.pl:50727,focha,other_page,0052.djvu,1,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
13003,oai:www.wbc.poznan.pl:50727,fredry,other_page,0052.djvu,1,1,FALSE,ul. fredry,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
13004,oai:www.wbc.poznan.pl:50727,marcinkowskiego,other_page,0052.djvu,1,1,FALSE,al. marcinkowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/50727
1301,oai:www.wbc.poznan.pl:51889,wolności,last_page,0508.djvu,5,1,FALSE,pl. wolności,https://www.wbc.poznan.pl/dlibra/publication/edition/51889
13013,oai:www.wbc.poznan.pl:51058,szkolna,last_page,0534.djvu,1,1,FALSE,ul. szkolna,https://www.wbc.poznan.pl/dlibra/publication/edition/51058
1302,oai:www.wbc.poznan.pl:51889,szamarzewskiego,last_page,0508.djvu,5,1,FALSE,ul. szamarzewskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/51889
1303,oai:www.wbc.poznan.pl:51889,św. marcin,last_page,0508.djvu,5,1,FALSE,ul. św. marcin,https://www.wbc.poznan.pl/dlibra/publication/edition/51889
13042,oai:www.wbc.poznan.pl:46944,kosińskiego,other_page,0528.djvu,1,1,FALSE,ul. kosińskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46944
13055,oai:www.wbc.poznan.pl:47107,libelta,last_page,0824.djvu,1,1,FALSE,ul. libelta,https://www.wbc.poznan.pl/dlibra/publication/edition/47107
13060,oai:www.wbc.poznan.pl:47691,przemysłowa,other_page,1398.djvu,1,1,FALSE,ul. przemysłowa,https://www.wbc.poznan.pl/dlibra/publication/edition/47691
13063,oai:www.wbc.poznan.pl:47691,wierzbięcice,last_page,1400.djvu,1,1,FALSE,ul. wierzbięcice,https://www.wbc.poznan.pl/dlibra/publication/edition/47691
13069,oai:www.wbc.poznan.pl:46605,Górna Wilda,last_page,0024.djvu,1,1,FALSE,górna wilda,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13070,oai:www.wbc.poznan.pl:46605,Focha,last_page,0024.djvu,1,1,FALSE,ul. focha,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13071,oai:www.wbc.poznan.pl:46605,matejki,last_page,0024.djvu,1,1,FALSE,ul. matejki,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13072,oai:www.wbc.poznan.pl:46605,główna,last_page,0024.djvu,1,1,FALSE,ul. główna,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13073,oai:www.wbc.poznan.pl:46605,Grunwaldzka,last_page,0024.djvu,1,1,FALSE,ul. grunwaldzka,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13074,oai:www.wbc.poznan.pl:46605,Masztalarska,last_page,0024.djvu,1,1,FALSE,ul. masztalarska,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13075,oai:www.wbc.poznan.pl:46605,garbary,last_page,0024.djvu,1,1,FALSE,ul. garbary,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13076,oai:www.wbc.poznan.pl:46605,Warszawska,last_page,0024.djvu,1,1,FALSE,ul. warszawska,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13077,oai:www.wbc.poznan.pl:46605,Półwiejska,last_page,0024.djvu,1,1,FALSE,ul. półwiejska,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13078,oai:www.wbc.poznan.pl:46605,Długa,last_page,0024.djvu,1,1,FALSE,ul. długa,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13079,oai:www.wbc.poznan.pl:46605,Wodna,last_page,0024.djvu,1,1,FALSE,ul. wodna,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13081,oai:www.wbc.poznan.pl:46605,Dąbrowskiego,last_page,0024.djvu,1,1,FALSE,ul. dąbrowskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13082,oai:www.wbc.poznan.pl:46605,Kręta,last_page,0024.djvu,1,1,FALSE,ul. kręta,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13083,oai:www.wbc.poznan.pl:46605,Wały Zygmunta Augusta,last_page,0024.djvu,1,1,FALSE,wały zygmunta augusta,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13084,oai:www.wbc.poznan.pl:46605,Wrocławska,last_page,0024.djvu,1,1,FALSE,ul. wrocławska,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13085,oai:www.wbc.poznan.pl:46605,Mielżyńskiego,last_page,0024.djvu,1,1,FALSE,ul. mielżyńskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/46605
13100,oai:www.wbc.poznan.pl:61256,piekary,other_page,0142_0001.djvu,1,1,FALSE,ul. piekary,https://www.wbc.poznan.pl/dlibra/publication/edition/61256
13101,oai:www.wbc.poznan.pl:61256,młyńska,other_page,0142_0001.djvu,1,1,FALSE,ul. młyńska,https://www.wbc.poznan.pl/dlibra/publication/edition/61256
13102,oai:www.wbc.poznan.pl:61256,27 grudnia,other_page,0142_0001.djvu,1,1,FALSE,ul. 27 grudnia,https://www.wbc.poznan.pl/dlibra/publication/edition/61256
13103,oai:www.wbc.poznan.pl:61256,marszałka piłsudskiego,other_page,0142_0001.djvu,1,1,FALSE,al. marszałka piłsudskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/61256
13104,oai:www.wbc.poznan.pl:61256,Mielżyńskiego,other_page,0142_0001.djvu,1,1,FALSE,ul. mielżyńskiego,https://www.wbc.poznan.pl/dlibra/publication/edition/61256
13105,oai:www.wbc.poznan.pl:61256,ratajczaka,other_page,0142_0001.djvu,1,1,FALSE,ul. ratajczaka,https://www.wbc.poznan.pl/dlibra/publication/edition/61256
13106,oai:www.wbc.poznan.pl:61256,nowa,other_page,0142_0001.djvu,1,1,FALSE,ul. nowa,https://www.wbc.poznan.pl/dlibra/publication/edition/61256
